order_id,products
1573883,47766 26209
2491389,31683 34993 44765 11710 35306 36189 43749
3146753,13176 19057 21137 42450 1194 36011 11063
3015682,17758 24852 40198 46886 31683 16349 25931 5876 47141 5860 3765 31215 16419 40310 23909 11512 19068 9018 28021 43415
525316,24852 31981
1573893,38768
918534,11576
873985,13176 30489 47209 21616 5876 30776 3464 25720
787464,
1049609,44389
132107,
656396,24852 42356 21137 21903 43961 40706 25659 45007 30391 9339 23879 26940 46979 44632 34243 35140 32655 39040 4605 12341 36550 41149 26800 38067 6740 46584 2326 9337 22220 22227 13517 16908
218626,33081
1442830,
1704975,6184 48762
1311761,48142 2855
2752686,1393
1311767,13176 6948 30639 18811 9346 16136
1836056,8021 21903 12779
2081911,13176 21137 43352 18465 24561 27845 46906 11140 40396 40678 48186
1836061,22124 22559 47144 47209 26604 19006 28204 33548 35221 30233 36082 43122 3999 20463 23296 46817 30849 27663 40278 27294 22454
1791494,
1836070,19057 24852 20995 12614 20082 38889 4451 47485
872725,
284167,49683 19678 26209 28535 41220 44359 47626 42585 22935 12703 46667 43772 4605 32689 6873 36011 7669 26242 37011 28983 22831 29506 40826 20161 19513 15767 2985 8911
2753580,27966 37646 47766 21137 40706 39275 36695 44142 43768 28427 31233 38467
656429,8859
2622510,
1967153,35951 19057 27966 45948 21903 26209 9839 27104 34126 46979 47626 14947 22935 32655 13984 23625
2360371,28058
918581,24852 32747 11712 26911
480777,28985 260 47626
3408954,13176 21174 31720
1442880,41351 19348
1180737,45066 47977 890 35163 39468 46584 35503 40146 10753 46807 37208 40541 18070 27683 39448 34197 32 11826 28715 33124
787522,
2360387,49235 26706 4658 1890
1180741,7781 12258 21709 22963 24852 27966 30489 39877 47144 47766 21137 21903 11777 13198 19019 26209 28985 10132 26790 28842 34126 47626 33731 22935 44142 7751 41950 49131 7559 28204 35221 24964 27845 2966 4605 8025 38689 49215 35108 2295 44098 45013 1999 23375 44514 3599 46584 9020 14633 27695 5959 2611 28934 21083 38313 17652 24850 44116 32360 17316 31292 35989 31526 34069
787528,
3277897,4957 27966 9387 21137 5876 28204 32931
1573962,17616 4565 16524 5508 13035
263245,5068 15160
2971149,46088 8849
2229332,43154
1442901,
1311833,
1943073,
2360412,
394333,21709 24852 8277 8436 28449 9741 30240
1573983,
1483974,47209 31717 1529 4605 25705
2229347,13176 47209 40706 8277 20995 37687 5876 35140 36127 5428 45840 25705 40396 8859 24497 6474
394340,11885
604053,24852 519 37999 47272 49508 35504 12053
525417,17948
1836138,
1442924,17122 20940
1442926,
1574001,
3409010,14147 39276 28080 39067
1660435,1700
2031806,19820 7314 13517 15536
2884727,
263288,13176 17224 47209 21903 4920 26209 5876 24964 3957 30233 1463 19125
2360441,21137 39275 4149 33768 17419 8571
2622587,
2884732,5450 24852 26209 37066 16464 28204 43154 13129 1940 12863 29487 12397 25204 44085 4289
2403178,28572
2753663,27966 47209 22035 8277 30391 41950 31720
525442,21137 41220 44359 26756 28156 48309 44670 47697 18703 15001 45450
1836163,19057 22825 37646 40604 46969 15392 27845 43768 35939 6740 42244
3360719,
3146887,
2229384,
1161,47626
3260975,37646 47209 21137 21903 8277 18465 22959 27086 9421 5479 4297 29837 14996 8592 49610 23685
2360460,
787597,27966 21903 38293 45007 15290 43014 46654 26165 33352 1117 6193 38322
3277966,
656527,13176
1836176,24852 47209 47766 21137 26604 39275 4799 27845 19677 10831 39216 16617 18618
1836177,22825 24852 47766 21903 30391 31683 260 12745 38689 6104 9825 16083 38944 25832
1180820,21903 42265 47626 28553 432 28934 8412 38322
3146901,13176 16797 47766 27086 43086 46906 20738 29820
3409046,6184 43154
263319,34358 3765 26165 43565
2753688,21903 33081 17924
918681,31683 6350 36596
1836186,
918684,
218650,41787 16797 24852 21137 42265 8424 17794 12384 38456 28204 16768 43406 25890 39408 432 22260 36389 26283 12125 41165 49621 31257
1442974,13176 19057 47209 21903 16168 17794 26940 36070 5876 22935 5077 27845 32566 10831 8174 6218 22395 1202 14955 18176 20327 44765 38248 25346 35628 4844 18243 26036 36485 219 1749 36726
1442975,21292
3277984,
525477,
1732754,4541 17864
525479,13176 27966 21137 40706 2473
1836201,21709
2229419,15143 13083 49610
394412,47766 15290 47626 12614 32465 5385 46041 8073 18321 8390 12044 32799
1881148,30776
1243888,
394421,21288
263352,24852 27521 11520 30391 20899 37687 17706 34243 27086 46175 12341 35383 12276 38827 32747
132285,
1449061,24852
394558,24852 47626 12206 30618 19030 47058 12606 43945 12140 14111 13286 16826 31196 3179 2029 28188 8285
2098370,24852 45064
1311940,196
43894,25146 4920 8174
22049,
1443016,16797 18523 33754 40571 47766 21137 39275 42828 651 42736 10132 16154 26790 260 34128 1940 33043 12409 26317 42294 39475 43290 9741 34664
2753737,
2061586,47209 21903 27521 48679 11520 26209 2078 23165 24184 41220 5876 41950 11193 36929 33000 890 26131 8490 38383 23265
3391273,21709 9387 49683 47626 38456
2594262,22124 24852 27966 37646 21137 26604 39275 18926 39247
2884815,35221 2966 34584 14633
525521,5876 33198
2753746,4210
1638606,13176 27012 18362 45123 12935 34622 19116 22594 23198
3278038,
3143483,24852 1073 34969 9292 19348 16703 36400 12605 42308
2512420,48800 117 33845 17316 18952
2098395,
1311964,32211 32566 35914 35921 22025
1594917,24852 10895 36070 27086 43772 17616 27548 1194 14233 49198 33198 23175 36307 3262
2622688,
1311969,20842
2697315,
2491621,24852 37646 47766
305558,25890 42244
2360551,24852 39928 47766 47626 10662
132328,13176 27966 39877 21137 24184 22935 5077 27845 37067 8174 8087 3339
895868,25890
3146990,
1443055,13176 47209 39190 31717 26209 17794 5876 46667 24964 4605 24489 2397 38264 22353
2774568,47766 9387 21903 39190
1574130,13176 8277 28199 37103 42443 2141
1182827,
2884852,
1836277,8048 17231 47402 45806
1594921,
394489,9387 5782 21333 6631 4451 46022 28823 38714
918778,
2819114,
2491645,13176 21903 21616 27521 9339 5077 6348 6948 10912 43713 2314 29987 47823 39180 5684 39108 33636 37029 13166 35176 16540 459 21526 42307 3339 27392 6585 32398
2753790,13176
2229503,24852 15424
132352,26209 20114 25890
263425,
1603049,
3409156,
638970,
1092481,24852 43352 39475 19145
656649,
787724,42265 43352 10509
2622736,
656660,13176 19660
1705237,40898 1688 17426 771 17617 5845
525590,
3147031,16797 24852 30489 45066 47766 26604 26209 27845 29987 34050 4658 47900
1304,24852
437124,4957 16521 24852 30489 37646 39877 40571 7503 21903 23650 7350 18382 39275 24838 21174 44910 43086 2966 11123 31231 24489 46802 1360 21938 28849 26165 432 3952 2309 13646 33454 26307 31242 27662 46485
3298863,21137 30391 39275 1529 38456 5876 41351 21405 41950 2452 27845 16254 3957 45763 31915 1006 39475 32650 4137 29117 22105 30007 1326
1638618,27548 2275 4697
2491678,
11697,46149 9387 10441
349744,18175 1831
2884898,836 45668
2884899,34969 42637
1967397,8174
2229543,
3278120,45066 15349 28985 41220 5991 34969 39408 29662 42719 6774 39116 46485
3277020,13176 47209 47766 21903 25659 45007 26209 27156 17794 28985 24184 27104 42585 5876 41950 39040 18362 4605 13380 20114 42768 210 47977 19508 35939 39216 8436 49 35898 3142 26032 26283 40268 13252 23916 2470 4350 45747 10482 29388 44953 47059 21449 28537 14699 23140
394538,
2730887,
263468,13176 21137 43352 43154 8571
656685,32211 1463 5460 30850 26287
263470,46061
1574193,13176 27966 37646 40571 47209 21137 21903 22035 26604 26209 32691 46667 42445 30233 13166
132402,25890
1705270,
1967415,35951 19057 47209 18370 21903 3376 21616 40706 43967 22935 32828 47734 49075 10782 3579 31869 15950 38944 45968 36194
2884920,49683 28204 40174 25197 43889 5760
2491706,16797 24852 4210 16696 40939
2753852,5212 42265 18465 44310 24891
1705277,11520 311 44632 3957 25466 19660 23329
1443134,
866760,47966 12397 25804
2468747,13629 10603 29071 7916
415286,47209 7350 28985 7026 10912 1577 35628 43654 45747
918854,13176 14084 24852 17668 36929 32864 36011 17526
525639,6184
1836360,11136 23400 8670 49267 10492 45608 26032 37203 12044 10605 26082
2229577,47766 43352 37766 30352 1811 42813
2360650,
1836364,37646 17794 42445 329 19820 21096 30024 39589
262370,22825 45066 44683 8277 47672 457 6631 18150 6336 16995 12170 34675 4592 21650 22223 20040
1705296,13176 7781 19057 20574 24852 27966 47209 47766 21137 8277 26346 39275 10132 26790 12456 24024 20842 33290 9550 33352 28934 40725 48795 34160 46812 32652 28571 11992 20890
2749693,13176 18370 17600
2491732,13176 10504 47626 20114 2314 25272 40516
1944462,24852 47766 24561
3016022,13176 47209 22935 44142 22064
656727,27845
394584,13176 5212 22825 24852 37646 21137 21903 43961 49683 26604 28985 14233 8174 32578 40174 47630 42719 24891
1573092,30489 46676 41950
918874,
2360667,19488
721125,35951
1836387,16168 17600 46023 27845 40342 9018 10032 19906 5067 2240 22178 1811 48732 9383 39023 8247 44500
3147111,20144 21347 16268 14074
787816,12341
284220,26209
3409258,13176 22825 21137 21903 16349 34126 5876 27086 23288 2086 23543 34590 39475 6475 20919 19125 42307 42735 13879
1705325,
918894,24852 47766 38456 4210 26648
2884976,1689 13575 12341 38768 10473 31805 31141
1705330,35887 12341 38768 9434 17207
3147123,
1574260,20580 34024 13203
2360693,5785
2767097,47766 27104 45763
1152235,24852
132474,16797 24852 27086 9076 34234 8953 40332 10031
132478,32689 32465 31981 7821 3529
2098560,41787 17872 18523 24852 30489 33754 37646 47766 21903 22035 48775 26209 31343 32177 42736 8467 43014 47626 27845 46906 4605 20114 1158 29987 45535 27695 20345 29941 35530
1654200,43693 40616
3409284,13176 39928 47209 21137 37687 5785
3147141,7781 24852 42342 47209 21903 36606 31343 23165 41540 43086 28601 36011 38558 9186
132486,27966 26604 39275
263559,
2939931,23909 46692 45681 33357 40142 37284 8637 126
1312137,13176 41787 4957 24852 33754 40571 45066 8277 26209 33787 38159 11782 47626 27086 28204 6069 46906 19677 8174 43122 13166 22504 2962 25340 29941 39322 48335 35233 19706 37288 25043 5022
43927,5514
3278220,13176 39877 31915
939586,16185 5077 43263 19734 4493 4722
1836430,45 8859 47329
394641,35951 5450 19156 24852 21903 28204 25718 42719 38890
3409298,34326
1574291,49235 7781 23765 27336 18027 39475
967688,47209 21137 5876 5707
2753945,
2753947,
1443228,
3147165,13176 329 43631
1705375,18523 24852 47766 21137 49683 21616 32177 15290 24799 44632 44142 4605 21927 32864 11140 2295 31040 46654 12023 27730 30720 35336 35946 11448 29836 32412 14579 14289 31886 35287
525730,
1289115,24852 47626 47912 36011 29447 36717
1705380,1327 41921 37861
2229669,
2491816,38374
480839,12427 13176 13575 33198 18023 42500
132526,37646 47209 21137 22035 27845 46906 10831 36011 49075 33990 29370 12756 41665 13147 2552 35743
2885039,13176 47209 21137 25146 27845
1705394,31960 37654 18321 22699
1443251,49235 22035 11520 44632 34243 35221 17044 5785 30233 39947 22255
1181109,14084 24852 39877 21903 12545 37658 23029 17807 18811 13838 9881 8163
1443255,13176 47209 48679 32177 36070 5876 21405 46294 3740 48890 40044
1705400,4957 33754 13249 33787
1312185,12078
1181114,23537 42475
895903,
394694,24852 35221 10032 1465
3409351,24441
3016138,16797
3147211,
656844,47766 14947 28204 36406
2885071,
2738292,40724
3147225,47209 21137 22935 37067 32566 42445 31720 14881
1050074,13176 22825 24852 27344 45066 8021 8277 39812 42736 41844 41220 23734 4421 46524 6341 25256 26131 117 16182 26324 48953 47521 8490 2326 2748 49095
1443293,13176 22825 24954 37646 49683 45007 26790 37687 27845 38689 4962 19348 47029 27705 40120
1836510,41787 24852 33754 33787 28204 23452 45739 33682 17417
1574367,49235 18465 44632 38739 28204 35221 40174 4658 44765
1050081,24852 9387 39922 5025 44142 19585 28993 47734 3593 45566 15100 19831 23753 5248 17983
2098660,45066 42265
1616806,24852 24231 31717 47626 44987 5876 8758 3957 19660 48628 40199 2962 48086
2622951,27729 45603 12674
2360809,13176 37646 26790 43086 17948 24561 27845 42445 39180 8012 38827 41593 16083 17419 38473
2360810,36107 43690 39947
43943,
1836524,5450 47766 36865 47912 5991 19003 13263 38273 45200 26283 48123 38295 22793 34939
656877,
2229742,12341 21288 20940
449596,39657
1181169,1194 49075 11440 26201 27355
3016178,41787 16797 24852 19627 41950 46572 4605 35921 5449 3020 41057 13147 32133 18071
3278323,
394740,
2622965,24696
2491895,196 38928 46149 48034
43696,6473 15902 33894 35914 44245 12817 10310 36472 29252
1836540,39928 47209 27521 33037 21405 47734 3952 33768 39984 46252 17871 10517
263678,35221 4472 41716
2622975,24010 49683 4920 19019 3481 34969 39097 14852 27509 24024 30442 45679 28934 6193 24891 44328 45745
327390,24852 6867 6846
2098690,
656899,13176 19057 40706 28204 39180
3278341,24231 15290 44570 29487 28427 5460 29615 33909 6286 5535 44292 49192 22943 26859 43010
2885126,
263687,
2531473,13176 26209 28985 45064 44624 48577 19782
1181193,13176 47209 8277 26209 41844 260 14947 27012 24830 27845 23644 36550 43768 23622 41177 43122 45747 36036 38720 14702 26410
132618,
787982,47209 21137 40706 8277 44910 39180
2665389,1559 27966 21137 12545 33198 14874 21497 14300
263696,
394769,
919058,7781 16797 22825 24852 29941 35628 23102 43629
787987,8615 41149
394772,
1689121,24852 47766 11777 26604 4210 48857 23804
1705495,24852
3382555,30450 24852 33754 21137 40706 27156 44359 24799 8239 27086 27845 49236 35629 10749 35108 18232 46069 34050 45 44622 33342
2754073,16797 47144 47766
3409434,5479
3278363,
1564,
1836573,2717
1574431,19660 31801
1312288,16797 19057 24852 27344 45066 47209 21137 27521 28985 46667 27845 30776 38562 9534 9561 12283
2623010,39928 35163
2250331,30696 36929 23233 39982 12572 23336
2425094,13176 21137 34668
633777,
1181224,24852 5025 25985 22819 38200 29921
1836586,24852 21903 21616 4193 35851 2716 39448
2924281,21137 32689 8571 4724
3278381,13249 23909 27020
415325,
655624,47209 14633
1616819,13176 32139 47766 21903 8277 26209 42828 17794 18465 33731 22849 15872 21267 5785 39216 21614 6740
2754100,
3409461,27730 11712
899144,
764852,16797 24852 21137 11777 21616 20632 38456 27086 49478 27845 44533 34429 41593 43122 37538 4357 1374 44728 40541 7806 34224 11824
2360890,
919100,16797 24852 21137 22035 40706 4920 11782 38689 33000 10814 46650 25640 30233 46584 38622 25340 29941 41213 31557
1574461,19057 24852 47766 21903 24838 9339 26940 18465 44632 21295 2295 10753 23783 23959 43182
394815,13176 13794
2885185,12341 17924
306103,47766 21903 16083 25435 38275 9484 29244 20280
2885196,33198
263758,24852 10749
3016272,44632 4472
394836,13176
1654207,
2762734,
2754136,24852 21137 49683 36011
525914,
1574491,24852
1574492,49520 31964
394845,
2754142,24852 47766 21616 22115 26384 30630 3849 24320 1337
1574496,196 13176 33198 18023 31805
1705569,24852 21137 5077 39180
2098786,
1354683,13176 35951 47209 28058 19660
919140,35948 45190
1181285,33548 38241
2098792,
1967721,16797 47626 39408
1967722,24852 47766 35383 19348 35503 29603
2885230,24852
525935,35951 19057 24852 27966 21137 42265 21616 26604 40706 26209 30391 22935 34243 41950 32655 32263 45123 12341 42445 45200 18908 14467 5785 31720 37524 19706 17123 18838 37876 18011 15285
1462169,
1988200,21137
1705587,47766 21903 49683 21616 15937 28985 11782 28842 44910 47626 33731 24964 10814 46654 7628 19660 33352 31805 31562
1967732,47209 33198
1443446,24852 42265 30776 24253
1291953,
394874,13176 16797 42265 43352 30633 38768 25653 24135 16283
1485759,47209 30391 11576 40002 26165 2596 10199 22322
2623101,47209 10339 5487 11399 17530 22832 25466 653
1450768,16797
2229888,11520 37119 17902
1747904,13176 21903 25931 5373 24925 17997
3147394,24852 33754 14947 44632 28204 35221 19677 26620 10753 17847 43182
788101,16797 24852 45066 47209 21137 49683 27104 36070 5025 43772 35221 1194 34969 19348 5603 14218
2754182,24852 45066 13198
1443466,432 33120 15731 33571 7130
590103,
1967757,36724 7521 34993
2360974,24852 16965 43961 43352 41950 7673 19348 20842 15649 39113 37147 9689 21463 19904 486 39448 46805
132752,27344 23765 5646 5785
1050257,
1574548,47209 8518 27521 45007 26209 47626 22935 35921 47612 6402
2885269,
3278486,
1574551,45603 41276 1319 13595 24460
2754200,24852 30696 28204 39982 31981
2623129,
153199,16797 40571 39275 17008 21333 47145 13536 32303 30340 5268 18432 17949 31981 48527 10054 33357 21351 20682 7274 2745 28635
1177551,31380
1967773,21709 24852 28204 35221 26856 49520 36493 48600
1967775,5212 47209 18465 32429
1050272,27521
3147425,25256
2162971,21903 2078 31315 4142 34281 212
1574567,47209 47766 21616 5876 26165 30233 25533 27655
1387974,
1836713,
2492075,
919213,20178
2623150,
394927,47766 21137
3025477,27845 46906 31181 45615
1836723,13176 27156 34128 38164 44449 23375 3896 29447 4809 41806 43654 41098
3409588,30450 37646 47766 21137 25659 27521 45007 5876 11193 10749 8174 4927 21128
3147445,21709 45066 21903 8518 17794 34358 47626 35221 25256 14870 13640
3167860,24852 21137 46969 47388
2754237,
3016382,7781 21227 24852 24954 45066 42265 49683 40706 24184 46979 47626 41290 5025 40348 41950 36178 38739 21333 43409 10957 36316 20114 34969 28993 29628 49615 7969 13187 210 26369 10108 40174 40516 46522 11182 10673 17858 12606 47877 8859 35909 44254 32650 18272 7693 11461 11249 23955 20887 2389 33816 48278 34931 42438 42495 32047 23085 23011 21325 15286 45835 22105 41301 6381 16339 31755 4874
1727,
2055687,
1312450,35985
1443524,24852 38154
1181382,24852 14335 1364
919239,13176 16797
611959,13176 11365 21292 31805 42282
394957,49683 17008 43772 45185 6789 40009 39301
1050318,45066 47766
1443537,39877 27521 27156 24184 5876 48364 43086 46667 20697 42768 24489 41259 31342 47734 22395 890 35939 23094 16145 2979 13819 10998 46331
1704227,4142
263892,24852 27966 21137 27845 40691 2210
263893,27966 21903 5876 35221 37067 49075 30169
2666780,
2885337,13176 27966 42265 5876 36216 3957 33120 35842
1836762,24852 48099 12384 44632 28199 16254 18362 35383 29820 19660 49609 19625 32360 33125
1443547,19057 22825 24852 27845
546426,48949
